ID,Label,AGE,GENDER,MARITAL_STATUS,MONTHLY_INCOME_WHITHOUT_TAX,LOANTYPE,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_TERM_TIME,APPLY_INTEREST_RATE,PAYMENT_TYPE
1145,0,4,0,0,0,0,3,2,2,4,1
1146,0,4,0,0,0,1,1,2,2,0,1
1147,0,4,1,0,0,1,4,3,2,0,1
1148,1,4,0,0,0,0,0,0,2,1,1
1149,1,4,0,0,0,0,0,0,2,1,1
1150,0,4,0,1,0,1,0,0,2,0,1
1151,0,4,0,1,0,1,4,0,2,0,1
1152,0,4,1,0,0,1,4,3,2,4,1
1153,1,4,0,3,0,1,0,0,2,4,1
1154,0,4,1,0,0,1,4,3,2,0,1
1155,0,4,0,0,0,1,0,0,2,0,1
1156,1,4,0,0,0,1,0,3,2,1,1
1157,0,4,0,0,0,1,4,3,2,0,1
1158,1,4,1,1,0,1,4,3,2,0,0
1159,1,4,0,0,0,0,0,0,2,3,1
1160,0,4,0,0,0,1,4,3,2,4,1
1161,1,4,1,1,0,1,0,0,2,3,1
1162,0,4,1,0,0,1,4,3,2,4,1
1163,1,4,0,0,0,1,0,0,2,3,1
1164,0,4,0,0,0,1,0,0,2,4,1
1165,0,4,0,2,0,1,0,0,2,0,1
1166,1,4,0,0,0,1,3,2,2,1,0
1167,0,4,1,0,0,1,4,3,2,0,1
1168,1,4,0,0,0,0,4,3,2,0,0
1169,1,4,0,0,0,1,0,0,2,0,1
1170,1,4,1,0,0,0,4,3,2,3,1
1171,1,4,0,1,0,1,4,3,2,3,1
1172,0,4,0,1,0,1,4,0,2,0,1
1173,0,4,0,0,3,0,0,0,2,3,1
1174,1,4,1,2,0,1,0,0,2,1,1
1175,1,4,1,0,0,1,0,0,2,3,1
1176,0,4,0,0,0,1,4,0,2,0,0
1177,0,4,0,0,0,1,4,0,2,4,0
1178,0,4,0,0,0,0,4,0,2,0,1
1179,0,4,0,0,0,1,0,0,2,4,1
1180,0,4,0,0,0,1,4,3,2,4,1
1181,1,4,1,0,0,1,3,3,2,1,0
1182,0,4,1,3,0,1,0,0,2,4,1
1183,0,4,0,0,0,1,4,3,2,0,1
1184,0,4,0,0,0,0,4,0,2,4,1
1185,0,2,1,0,0,1,1,2,2,0,1
1186,0,2,0,0,0,1,4,0,2,4,1
1187,0,2,0,0,0,1,4,0,2,0,1
1188,0,2,0,0,0,1,4,0,2,4,1
1189,1,2,1,0,0,1,3,2,2,3,0
1190,1,2,0,0,0,1,0,0,2,1,1
1191,0,2,0,0,0,1,4,0,2,4,1
1192,0,2,0,0,0,1,4,0,2,4,1
1193,0,2,0,1,0,1,3,3,2,0,1
1194,1,0,1,2,0,0,0,0,1,1,1
1195,0,0,0,1,0,1,4,3,1,4,1
1196,1,0,1,1,0,1,0,0,1,4,0
1197,0,3,0,0,0,1,4,0,1,0,1
1198,0,3,1,0,0,1,4,0,1,0,1
1199,1,3,0,0,0,1,3,2,1,1,0
1200,1,3,0,0,0,1,0,3,1,0,1
1201,0,3,0,0,0,1,0,0,1,4,0
1202,0,1,0,0,0,1,4,3,1,0,0
1203,1,1,1,1,0,0,0,0,1,1,1
1204,1,1,0,1,0,1,0,0,1,0,1
1205,0,1,1,0,0,1,0,0,1,0,1
1206,1,1,1,1,0,1,0,3,1,3,0
1207,0,1,1,0,0,1,0,0,1,0,1
1208,0,1,0,0,0,1,4,3,1,4,1
1209,0,1,0,0,0,1,1,2,1,4,0
1210,1,1,1,0,0,1,0,0,1,1,1
1211,0,1,0,0,0,1,4,0,1,4,1
1212,1,1,1,0,0,1,0,0,1,3,1
1213,1,1,1,0,0,1,0,0,1,3,1
1214,1,1,1,0,0,1,0,0,1,4,1
1215,1,1,0,2,0,1,0,0,1,1,1
1216,0,1,0,1,0,1,4,3,1,0,0
1217,0,1,1,0,0,1,2,1,1,4,1
1218,0,1,1,0,0,1,4,3,1,0,0
1219,0,1,0,3,0,1,0,0,1,4,1
1220,0,1,1,0,0,1,0,0,1,0,0
1221,1,1,1,3,0,1,4,3,1,3,1
1222,0,1,0,1,0,1,3,3,1,4,1
1223,1,1,1,0,0,1,4,3,1,2,1
1224,0,1,1,0,0,1,4,0,1,0,0
1225,0,4,0,3,0,1,4,0,1,4,1
1226,1,4,0,1,0,1,4,3,1,0,1
1227,0,4,0,0,0,1,4,3,1,4,1
1228,0,4,0,1,0,1,4,0,1,0,1
1229,0,4,0,0,0,1,4,3,1,0,1
1230,1,4,0,0,0,1,0,3,1,3,1
1231,1,4,0,0,0,0,0,0,1,2,1
1232,0,4,0,0,0,1,1,2,1,4,1
1233,0,4,0,0,0,1,1,2,1,0,0
1234,0,4,0,2,1,1,1,2,1,4,1
1235,1,4,0,0,0,0,0,0,1,3,1
1236,0,4,0,3,0,1,4,3,1,4,1
1237,0,4,0,0,0,1,0,0,1,4,1
1238,0,4,0,0,0,1,0,0,1,4,1
1239,1,4,0,0,0,1,0,0,1,4,1
1240,1,3,1,0,0,1,0,0,1,4,1
1241,1,3,1,3,0,1,4,3,1,1,1
1242,1,1,1,2,0,1,0,0,1,1,1
1243,1,1,1,0,0,1,4,3,1,1,1
1244,0,1,1,0,0,1,4,0,1,0,1
1245,1,1,0,1,0,1,4,3,1,4,1
1246,0,1,1,0,0,1,1,2,1,0,1
1247,1,1,1,0,0,1,0,0,1,2,1
1248,0,0,0,1,0,1,4,3,0,0,1
1249,0,0,0,1,0,1,4,3,0,4,1
1250,0,0,0,1,0,1,1,2,0,0,1
1251,1,0,0,1,0,1,0,0,0,1,1
1252,0,0,1,0,0,1,4,3,0,0,1
1253,1,0,1,1,0,1,0,0,0,1,0
1254,0,0,1,1,0,1,0,0,0,0,0
1255,1,0,0,1,0,1,0,0,0,3,0
1256,0,0,1,0,0,1,4,0,0,0,1
1257,1,0,1,1,0,1,4,3,0,1,1
1258,1,0,1,1,0,1,0,0,0,1,1
1259,0,0,0,1,0,1,4,3,0,0,1
1260,0,0,1,1,0,1,4,3,0,0,1
1261,1,0,1,0,0,1,0,3,0,1,1
1262,1,0,0,1,0,1,4,3,0,1,1
1263,1,0,1,1,0,1,0,3,0,3,1
1264,1,0,1,1,0,1,0,3,0,1,0
1265,0,0,0,1,0,1,4,0,0,0,0
1266,1,0,0,1,0,1,0,0,0,1,0
1267,1,0,0,1,0,1,0,0,0,3,1
1268,1,0,0,3,0,1,0,0,0,3,1
1269,0,0,1,1,0,1,0,0,0,0,1
1270,0,0,1,1,0,1,4,3,0,4,1
1271,1,0,1,1,0,1,0,0,0,1,1
1272,0,0,0,0,0,1,0,0,0,0,1
1273,1,0,0,1,0,1,0,0,0,4,1
1274,0,0,1,1,0,1,4,0,0,4,1
1275,0,0,0,1,0,1,4,0,0,0,1
1276,0,0,1,1,0,1,4,0,0,0,1
1277,0,0,0,1,0,1,4,0,0,0,1
1278,0,0,0,1,0,1,4,0,0,0,1
1279,1,0,0,1,0,1,0,0,0,3,1
1280,0,0,0,1,0,1,4,3,0,0,0
1281,1,0,1,1,0,1,0,3,0,1,1
1282,0,0,1,1,0,1,4,0,0,0,0
1283,0,0,1,1,0,1,4,3,0,0,1
1284,0,0,0,1,0,1,4,3,0,4,1
1285,0,0,0,1,0,1,4,0,0,4,1
1286,0,0,0,1,0,1,4,0,0,0,1
1287,0,0,1,1,0,1,4,3,0,0,0
1288,1,0,1,0,0,1,0,0,0,3,1
1289,1,0,0,0,0,1,3,3,0,1,1
1290,0,0,0,1,0,1,0,0,0,4,1
1291,1,0,1,0,0,1,0,0,0,3,1
1292,1,0,0,0,0,1,0,0,0,3,1
1293,0,0,0,1,0,1,4,0,0,0,0
1294,0,0,1,1,0,1,0,0,0,0,1
1295,1,0,1,0,0,1,0,0,0,0,1
1296,1,0,1,1,0,1,0,3,0,1,1
1297,1,0,1,0,0,1,1,1,0,2,0
1298,1,0,0,1,0,1,0,3,0,1,1
1299,0,0,0,0,0,1,4,0,0,0,1
1300,0,0,1,0,0,1,1,2,0,0,1
1301,1,0,0,1,0,1,0,0,0,3,0
1302,1,0,1,1,0,1,0,0,0,0,0
1303,0,0,0,1,0,1,4,3,0,0,1
1304,1,0,0,0,0,1,4,3,0,3,0
1305,0,0,0,3,0,1,4,3,0,0,1
1306,1,0,1,0,0,1,0,3,0,0,1
1307,1,0,1,3,0,1,0,0,0,4,1
1308,0,0,1,3,0,1,4,3,0,0,0
1309,0,0,0,3,0,1,4,0,0,0,1
1310,1,0,0,1,0,1,0,0,0,1,1
1311,0,0,1,1,0,1,0,0,0,4,1
1312,0,0,0,1,0,1,4,3,0,0,1
1313,1,0,0,0,0,1,0,0,0,4,1
1314,0,0,1,3,0,1,4,3,0,0,0
1315,1,3,1,0,0,1,0,0,0,1,0
1316,1,3,0,0,0,1,3,2,0,3,1
1317,1,3,0,1,0,1,0,0,0,4,1
1318,1,3,0,3,0,1,0,0,0,4,1
1319,0,3,1,1,0,1,4,0,0,0,1
1320,0,3,1,0,0,1,0,0,0,0,1
1321,1,3,1,0,0,1,4,3,0,1,0
1322,1,3,1,1,0,1,0,3,0,3,1
1323,0,3,0,1,0,1,4,0,0,0,0
1324,0,3,0,1,0,1,4,0,0,0,1
1325,1,3,1,1,0,1,4,3,0,1,1
1326,0,3,1,0,0,1,0,0,0,0,1
1327,0,3,1,0,0,1,4,3,0,0,1
1328,0,3,1,0,0,1,4,3,0,0,1
1329,0,3,0,0,0,1,4,0,0,0,0
1330,0,3,0,0,0,1,4,3,0,4,1
1331,1,3,1,1,0,1,0,0,0,4,1
1332,1,3,1,1,0,1,0,0,0,3,1
1333,0,3,1,0,0,1,1,2,0,4,0
1334,1,3,0,1,0,1,0,0,0,2,1
1335,0,3,0,0,0,1,4,3,0,0,1
1336,0,3,0,1,0,1,4,3,0,0,1
1337,0,3,0,1,0,1,4,3,0,4,1
1338,1,3,0,0,0,1,0,0,0,1,1
1339,1,3,0,0,0,1,0,3,0,3,1
1340,0,3,1,0,0,1,3,3,0,0,0
1341,0,3,0,1,0,1,0,0,0,4,0
1342,0,3,0,0,0,1,0,0,0,4,1
1343,0,3,0,0,0,1,0,0,0,3,1
1344,0,3,0,3,0,1,0,0,0,0,1
1345,0,3,1,3,0,1,4,0,0,0,1
1346,0,3,0,0,0,1,0,0,0,0,1
1347,0,3,0,3,0,1,0,0,0,0,0
1348,1,3,1,1,0,1,0,0,0,1,1
1349,1,3,0,0,0,1,0,0,0,3,1
1350,0,3,1,1,0,1,4,3,0,0,1
1351,1,3,1,1,0,1,3,2,0,3,1
1352,1,3,0,0,0,1,4,3,0,1,1
1353,1,3,0,1,0,1,4,3,0,3,1
1354,1,3,1,0,0,1,0,3,0,4,1
1355,0,3,0,3,0,1,0,0,0,0,1
1356,0,3,1,1,0,1,4,0,0,4,1
1357,0,3,0,0,0,1,1,2,0,4,1
1358,1,3,1,1,0,1,3,2,0,1,0
1359,1,3,0,0,0,1,3,3,0,0,1
1360,0,3,0,0,0,1,0,0,0,4,1
1361,0,3,1,2,0,1,0,0,0,4,1
1362,1,3,1,2,0,1,0,0,0,3,1
1363,0,3,1,0,0,1,4,3,0,4,1
1364,0,3,1,0,0,1,1,2,0,0,1
1365,1,3,1,3,0,1,0,0,0,3,0
1366,0,3,0,1,0,1,4,0,0,0,1
1367,1,3,0,1,0,1,0,3,0,1,1
1368,1,3,0,0,0,1,0,0,0,4,1
1369,0,3,1,0,0,1,4,3,0,4,1
1370,0,3,1,1,0,1,4,3,0,4,1
1371,0,3,0,0,0,1,4,3,0,0,0
1372,0,3,0,0,0,1,4,0,0,0,1
1373,0,3,1,1,0,1,0,0,0,0,1
1374,0,3,1,0,0,1,4,3,0,4,1
1375,1,3,0,1,0,1,3,2,0,3,0
1376,0,3,0,0,0,1,4,3,0,0,1
1377,0,3,0,0,0,1,4,0,0,4,1
1378,1,3,0,0,0,1,0,0,0,1,1
1379,1,3,0,1,0,1,0,0,0,1,1
1380,0,3,0,1,0,1,3,2,0,4,1
1381,0,3,1,1,0,1,4,3,0,0,1
1382,0,3,0,1,0,1,3,3,0,4,1
1383,0,3,1,0,0,1,4,3,0,0,1
1384,1,3,0,0,0,1,0,0,0,1,1
1385,0,3,0,1,0,1,4,0,0,0,1
1386,1,3,0,1,0,1,0,3,0,1,1
1387,1,3,0,0,0,1,4,3,0,4,1
1388,0,1,1,1,0,1,4,3,0,0,1
1389,1,1,0,1,0,1,4,3,0,4,1
1390,0,1,1,1,0,1,4,3,0,4,0
1391,1,1,1,0,0,1,0,0,0,3,1
1392,1,1,0,0,0,1,4,3,0,1,1
1393,1,1,1,0,0,0,4,3,0,4,1
1394,0,1,1,0,0,0,0,0,0,4,1
1395,1,1,0,3,0,1,0,0,0,1,1
1396,1,1,1,0,0,0,0,0,0,3,1
1397,1,1,1,0,0,1,3,2,0,0,1
1398,1,1,0,1,0,1,0,3,0,4,1
1399,0,1,1,0,0,1,4,0,0,0,1
1400,1,1,0,3,0,1,0,0,0,3,1
1401,0,1,0,0,0,1,1,2,0,0,0
1402,1,1,1,1,0,1,0,0,0,0,1
1403,1,1,1,0,0,1,4,3,0,1,1
1404,1,1,0,1,0,1,4,3,0,3,1
1405,0,1,1,0,0,1,4,3,0,0,1
1406,0,1,0,1,0,1,4,3,0,0,1
1407,1,1,0,1,0,1,0,0,0,3,1
1408,1,1,1,1,0,1,3,2,0,4,1
1409,0,1,0,3,0,1,3,3,0,0,1
1410,0,4,1,0,0,0,4,0,0,4,1
1411,0,4,0,0,0,1,4,3,0,0,1
1412,1,4,0,0,0,1,4,2,0,2,1
